Date,Price,Open,High,Low,Volume,Chg%
16-Mar-12,50.14,50.39,50.445,50.12,0,-0.31%
15-Mar-12,50.295,49.925,50.505,49.925,0,0.73%
14-Mar-12,49.93,49.93,50.03,49.8,0,0.15%
13-Mar-12,49.855,49.985,50.03,49.805,0,-0.24%
12-Mar-12,49.975,49.73,50.045,49.73,0,0.43%
9-Mar-12,49.76,50.05,50.085,49.76,0,-0.64%
8-Mar-12,50.08,50.29,50.305,50.08,0,-0.40%
7-Mar-12,50.28,50.37,50.762,50.24,0,-0.17%
6-Mar-12,50.365,49.84,50.39,49.665,0,1.07%
5-Mar-12,49.83,49.522,49.96,49.48,0,0.62%
2-Mar-12,49.525,49.185,49.605,49.165,0,0.60%
1-Mar-12,49.23,49.015,49.265,49.015,0,0.24%
29-Feb-12,49.11,49.08,49.11,48.83,0,0.29%
28-Feb-12,48.97,49.23,49.239,48.96,0,-0.41%
27-Feb-12,49.17,49.01,49.31,48.9,0,0.32%
24-Feb-12,49.015,49.205,49.205,48.94,0,-0.17%
23-Feb-12,49.1,49.23,49.33,49.1,0,-0.14%
22-Feb-12,49.17,49.315,49.315,49.13,0,-0.11%
21-Feb-12,49.225,49.22,49.335,49.065,0,0.14%
20-Feb-12,49.155,49.335,49.335,49.115,0,-0.34%
17-Feb-12,49.325,49.3,49.365,49.145,0,0.07%
16-Feb-12,49.29,49.295,49.44,49.29,0,-0.19%
15-Feb-12,49.385,49.375,49.415,49.195,0,-0.21%
14-Feb-12,49.49,49.2,49.49,49.1,0,0.69%
13-Feb-12,49.15,49.36,49.55,49.13,0,-0.43%
10-Feb-12,49.36,49.5,49.77,49.35,0,-0.17%
9-Feb-12,49.445,49.155,49.525,49.055,0,0.75%
8-Feb-12,49.075,49.215,49.265,48.965,0,-0.10%
7-Feb-12,49.125,49.07,49.255,48.83,0,0.13%
6-Feb-12,49.06,48.605,49.145,48.605,0,0.93%
3-Feb-12,48.61,49.03,49.2,48.61,0,-0.87%
2-Feb-12,49.035,49.135,49.27,48.96,0,-0.21%
1-Feb-12,49.14,49.51,49.675,49.08,0,-0.76%
31-Jan-12,49.515,49.615,49.755,49.335,0,-0.17%
30-Jan-12,49.6,49.36,49.815,49.242,0,0.42%
27-Jan-12,49.395,49.425,49.825,49.305,0,-0.07%
26-Jan-12,49.43,50,50,49.43,0,-1.16%
25-Jan-12,50.01,50.01,50.255,49.87,0,0.01%
24-Jan-12,50.005,49.965,50.185,49.915,0,0.07%
23-Jan-12,49.97,50.42,50.42,49.97,0,-0.52%
20-Jan-12,50.23,50.3,50.49,50.14,0,0.16%
19-Jan-12,50.15,50.31,50.465,50.08,0,-0.32%
18-Jan-12,50.31,50.78,50.875,50.31,0,-0.96%
17-Jan-12,50.8,51.34,51.34,50.64,0,-1.10%
16-Jan-12,51.365,51.437,51.8,51.365,0,-0.15%
13-Jan-12,51.44,51.49,51.595,51.31,0,-0.16%
12-Jan-12,51.52,51.87,51.935,51.52,0,-0.51%
11-Jan-12,51.785,51.647,51.915,51.53,0,0.36%
10-Jan-12,51.6,52.402,52.51,51.6,0,-1.53%
9-Jan-12,52.4,52.682,52.885,52.4,0,-0.53%
6-Jan-12,52.68,52.872,52.99,52.68,0,-0.36%
5-Jan-12,52.87,53.02,53.06,52.615,0,0.02%
4-Jan-12,52.86,53.1,53.21,52.86,0,-0.45%
3-Jan-12,53.1,53.195,53.3,53.1,0,-0.38%
2-Jan-12,53.305,53.26,53.345,53.115,0,0.55%
30-Dec-11,53.015,53.005,53.365,52.905,0,0.02%
29-Dec-11,53.005,52.885,53.495,52.885,0,0.22%
28-Dec-11,52.89,53.03,53.445,52.86,0,-0.06%
27-Dec-11,52.92,52.815,53.13,52.76,0,0.38%
26-Dec-11,52.72,52.78,52.94,52.67,0,-0.13%
23-Dec-11,52.79,52.74,52.98,52.64,0,0.43%
22-Dec-11,52.565,52.505,52.865,52.425,0,0.31%
21-Dec-11,52.4,52.88,52.88,52.4,0,-0.70%
20-Dec-11,52.77,52.79,53.1,52.65,0,0.13%
19-Dec-11,52.7,52.48,53.25,52.42,0,0.38%
16-Dec-11,52.5,53.65,53.65,52.21,0,-1.91%
15-Dec-11,53.52,53.71,54.33,53.52,0,-0.17%
14-Dec-11,53.61,53.23,53.89,53.15,0,0.96%
13-Dec-11,53.1,52.59,53.525,52.56,0,0.94%
12-Dec-11,52.605,52.175,52.855,52.125,0,1.41%
9-Dec-11,51.875,51.755,52.355,51.665,0,0.32%
8-Dec-11,51.71,51.725,51.915,51.54,0,0.15%
7-Dec-11,51.63,51.22,51.728,51.21,0,0.76%
6-Dec-11,51.24,51.417,51.417,51.24,0,-0.04%
5-Dec-11,51.26,51.07,51.472,50.95,0,0.29%
2-Dec-11,51.11,51.47,51.605,51.11,0,-0.51%
1-Dec-11,51.37,52.1,52.21,51.37,0,-1.46%
30-Nov-11,52.13,52.03,52.435,51.84,0,0.42%
29-Nov-11,51.91,51.965,52.13,51.86,0,-0.10%
28-Nov-11,51.96,52.13,52.145,51.87,0,-0.35%
25-Nov-11,52.14,52.075,52.46,51.96,0,0.13%
24-Nov-11,52.07,52.365,52.365,52.025,0,-0.33%
23-Nov-11,52.24,52.45,52.515,51.82,0,-0.48%
22-Nov-11,52.49,52.17,52.735,52.02,0,0.82%
21-Nov-11,52.065,51.175,52.215,51.095,0,1.62%
18-Nov-11,51.235,50.885,51.405,50.735,0,0.55%
17-Nov-11,50.955,50.745,50.955,50.595,0,0.40%
16-Nov-11,50.75,50.67,50.97,50.57,0,0.24%
15-Nov-11,50.63,50.295,50.745,50.18,0,0.45%
14-Nov-11,50.405,49.965,50.43,49.865,0,0.80%
11-Nov-11,50.005,50.37,50.37,49.975,0,0.04%
10-Nov-11,49.985,50.18,50.18,49.985,0,-0.15%
9-Nov-11,50.06,49.35,50.19,49.22,0,1.52%
8-Nov-11,49.31,49.13,49.52,49.13,0,0.74%
7-Nov-11,48.95,49.11,49.11,48.94,0,-0.10%
4-Nov-11,49,49.05,49.29,48.98,0,-0.30%
3-Nov-11,49.145,49.175,49.562,48.975,0,-0.08%
2-Nov-11,49.185,49.205,49.43,49.105,0,-0.18%
1-Nov-11,49.275,48.595,49.385,48.595,0,1.19%
31-Oct-11,48.695,48.755,48.91,48.535,0,0.15%
28-Oct-11,48.62,48.93,48.94,48.62,0,-0.79%
27-Oct-11,49.005,49.425,49.505,49.005,0,-1.01%
26-Oct-11,49.505,49.405,49.505,49.345,0,0.00%
25-Oct-11,49.505,49.745,49.77,49.385,0,-0.64%
24-Oct-11,49.825,49.805,50.015,49.725,0,-0.05%
21-Oct-11,49.85,49.72,50.33,49.65,0,0.09%
20-Oct-11,49.807,49.087,49.898,49.028,0,1.32%
19-Oct-11,49.16,49.215,49.25,49.095,0,-0.27%
18-Oct-11,49.295,48.885,49.395,48.845,0,0.69%
17-Oct-11,48.955,48.935,49.035,48.685,0,-0.13%
14-Oct-11,49.02,49.06,49.225,48.9,0,-0.21%
13-Oct-11,49.125,48.965,49.235,48.805,0,0.35%
12-Oct-11,48.955,49.235,49.48,48.895,0,-0.78%
11-Oct-11,49.34,48.885,49.4,48.755,0,0.75%
10-Oct-11,48.975,49.015,49.145,48.815,0,-0.13%
7-Oct-11,49.04,49.11,49.23,48.9,0,-0.22%
6-Oct-11,49.15,49.25,49.26,49.14,0,-0.40%
5-Oct-11,49.345,49.305,49.522,49.12,0,-0.12%
4-Oct-11,49.405,49.065,49.475,49.065,0,0.51%
3-Oct-11,49.155,48.965,49.575,48.915,0,0.28%
30-Sep-11,49.02,49.04,49.23,48.84,0,0.09%
29-Sep-11,48.975,48.995,49.165,48.855,0,-0.24%
28-Sep-11,49.095,48.975,49.22,48.655,0,0.37%
27-Sep-11,48.915,49.365,49.365,48.795,0,-1.08%
26-Sep-11,49.45,49.345,49.78,49.245,0,0.20%
23-Sep-11,49.35,49.65,49.895,49.045,0,-0.45%
22-Sep-11,49.575,48.255,49.585,48.175,0,2.58%
21-Sep-11,48.33,47.97,48.4,47.84,0,0.57%
20-Sep-11,48.055,47.685,48.248,47.645,0,0.51%
19-Sep-11,47.81,47.33,47.845,47.25,0,1.01%
16-Sep-11,47.33,47.47,47.525,47.17,0,-0.50%
15-Sep-11,47.57,47.55,47.927,47.45,0,-0.16%
14-Sep-11,47.645,47.485,48.005,47.365,0,0.11%
13-Sep-11,47.595,47.135,47.66,46.965,0,0.78%
12-Sep-11,47.225,46.445,47.235,46.345,0,1.58%
9-Sep-11,46.49,46.105,46.67,46.06,0,0.65%
8-Sep-11,46.19,46.055,46.275,45.945,0,0.05%
7-Sep-11,46.165,46.005,46.19,45.905,0,0.11%
6-Sep-11,46.115,45.895,46.155,45.815,0,0.27%
5-Sep-11,45.992,45.755,46.025,45.655,0,0.45%
2-Sep-11,45.785,45.655,45.995,45.655,0,0.25%
1-Sep-11,45.67,45.75,45.76,45.67,0,-0.28%
31-Aug-11,45.8,45.99,45.99,45.8,0,-0.63%
30-Aug-11,46.09,45.955,46.145,45.9,0,0.08%
29-Aug-11,46.055,46.055,46.075,45.77,0,-0.23%
26-Aug-11,46.16,45.96,46.19,45.88,0,0.25%
25-Aug-11,46.045,45.895,46.22,45.805,0,0.11%
24-Aug-11,45.995,45.535,46.045,45.495,0,0.81%
23-Aug-11,45.625,45.665,45.758,45.525,0,0.12%
22-Aug-11,45.57,45.755,46.095,45.57,0,-0.22%
19-Aug-11,45.67,45.65,45.755,45.59,0,-0.16%
18-Aug-11,45.745,45.305,45.752,45.235,0,0.74%
17-Aug-11,45.41,45.255,45.46,45.135,0,0.06%
16-Aug-11,45.385,45.245,45.39,45.105,0,0.09%
15-Aug-11,45.345,45.295,45.346,45.185,0,-0.12%
12-Aug-11,45.4,45.32,45.46,45.19,0,-0.03%
11-Aug-11,45.415,45.175,45.455,45.165,0,0.35%
10-Aug-11,45.255,45.105,45.355,44.95,0,0.10%
9-Aug-11,45.21,44.905,45.395,44.905,0,0.53%
8-Aug-11,44.97,44.645,45.065,44.575,0,0.56%
5-Aug-11,44.72,44.46,44.855,44.43,0,0.39%
4-Aug-11,44.545,44.245,44.58,44.165,0,0.52%
3-Aug-11,44.315,44.185,44.41,44.155,0,0.17%
2-Aug-11,44.24,44.01,44.34,43.97,0,0.39%
1-Aug-11,44.07,44.105,44.108,43.995,0,-0.32%
29-Jul-11,44.21,44.02,44.25,43.96,0,0.29%
28-Jul-11,44.08,44.025,44.177,43.985,0,-0.01%
27-Jul-11,44.085,44.125,44.175,43.855,0,-0.22%
26-Jul-11,44.18,44.345,44.345,44.085,0,-0.50%
25-Jul-11,44.4,44.275,44.442,44.245,0,0.11%
22-Jul-11,44.35,44.36,44.417,44.27,0,-0.12%
21-Jul-11,44.405,44.405,44.532,44.335,0,-0.10%
20-Jul-11,44.45,44.425,44.505,44.365,0,-0.10%
19-Jul-11,44.495,44.51,44.605,44.44,0,-0.17%
18-Jul-11,44.57,44.44,44.67,44.39,0,0.12%
15-Jul-11,44.515,44.455,44.59,44.405,0,0.02%
14-Jul-11,44.505,44.44,44.57,44.43,0,-0.04%
13-Jul-11,44.525,44.585,44.63,44.515,0,-0.40%
12-Jul-11,44.705,44.45,44.77,44.4,0,0.49%
11-Jul-11,44.485,44.345,44.498,44.295,0,0.24%
8-Jul-11,44.38,44.25,44.42,44.2,0,0.23%
7-Jul-11,44.28,44.42,44.462,44.28,0,-0.45%
6-Jul-11,44.48,44.402,44.505,44.335,0,0.11%
5-Jul-11,44.43,44.432,44.545,44.35,0,0.00%
4-Jul-11,44.43,44.55,44.55,44.34,0,-0.45%
1-Jul-11,44.63,44.66,44.665,44.5,0,-0.16%
30-Jun-11,44.7,44.79,44.79,44.55,0,-0.37%
29-Jun-11,44.865,44.96,45.05,44.75,0,-0.39%
28-Jun-11,45.04,44.96,45.075,44.85,0,0.01%
27-Jun-11,45.035,44.91,45.15,44.82,0,0.09%
24-Jun-11,44.995,44.845,45.025,44.785,0,0.09%
23-Jun-11,44.955,44.81,45.01,44.66,0,0.13%
22-Jun-11,44.895,44.76,44.915,44.64,0,0.11%
21-Jun-11,44.845,44.91,44.975,44.78,0,-0.34%
20-Jun-11,45,44.74,45.065,44.63,0,0.45%
17-Jun-11,44.8,44.85,44.975,44.76,0,-0.23%
16-Jun-11,44.905,44.67,44.97,44.62,0,0.30%
15-Jun-11,44.77,44.66,44.84,44.55,0,0.05%
14-Jun-11,44.746,44.789,44.864,44.619,0,-0.27%
13-Jun-11,44.865,44.69,44.92,44.61,0,0.30%
10-Jun-11,44.73,44.67,44.773,44.55,0,-0.01%
9-Jun-11,44.735,44.655,44.77,44.545,0,0.07%
8-Jun-11,44.705,44.635,44.755,44.525,0,0.07%
7-Jun-11,44.675,44.685,44.83,44.575,0,-0.18%
6-Jun-11,44.755,44.745,44.825,44.645,0,-0.17%
3-Jun-11,44.83,44.77,44.93,44.7,0,0.01%
2-Jun-11,44.825,44.805,44.985,44.805,0,-0.04%
1-Jun-11,44.845,45.005,45.005,44.775,0,-0.48%
31-May-11,45.06,45.045,45.093,44.925,0,-0.06%
30-May-11,45.085,45.105,45.143,44.997,0,-0.21%
27-May-11,45.18,45.23,45.27,45.14,0,-0.28%
26-May-11,45.305,45.245,45.335,45.185,0,-0.04%
25-May-11,45.325,45.155,45.433,45.095,0,0.24%
24-May-11,45.215,45.165,45.265,45.105,0,-0.03%
23-May-11,45.23,44.905,45.325,44.895,0,0.62%
20-May-11,44.95,44.93,45.025,44.85,0,-0.06%
19-May-11,44.975,45.025,45.045,44.895,0,-0.20%
18-May-11,45.065,45.045,45.105,44.905,0,-0.12%
17-May-11,45.12,45.08,45.14,44.99,0,-0.08%
16-May-11,45.155,44.825,45.18,44.745,0,0.65%
13-May-11,44.865,44.895,45.055,44.765,0,-0.27%
12-May-11,44.988,44.575,45.005,44.535,0,0.87%
11-May-11,44.6,44.71,44.727,44.6,0,-0.32%
10-May-11,44.745,44.645,44.805,44.545,0,0.12%
9-May-11,44.69,44.68,44.73,44.59,0,-0.09%
6-May-11,44.73,44.73,44.91,44.62,0,-0.08%
5-May-11,44.765,44.355,44.77,44.335,0,0.91%
4-May-11,44.36,44.43,44.627,44.36,0,-0.27%
3-May-11,44.48,44.27,44.535,44.22,0,0.45%
2-May-11,44.28,44.22,44.38,44.15,0,0.06%
29-Apr-11,44.255,44.317,44.485,44.195,0,-0.12%
28-Apr-11,44.31,44.32,44.46,44.23,0,-0.06%
27-Apr-11,44.335,44.435,44.502,44.335,0,-0.35%
26-Apr-11,44.49,44.39,44.638,44.29,0,0.08%
25-Apr-11,44.455,44.197,44.55,44.145,0,0.60%
22-Apr-11,44.19,44.31,44.31,44.19,0,-0.43%
21-Apr-11,44.38,44.21,44.45,44.12,0,0.24%
20-Apr-11,44.275,44.355,44.455,44.265,0,-0.25%
19-Apr-11,44.385,44.415,44.71,44.277,0,-0.31%
18-Apr-11,44.525,44.235,44.535,44.175,0,0.56%
15-Apr-11,44.275,44.425,44.6,44.275,0,-0.52%
14-Apr-11,44.505,44.425,44.505,44.272,0,-0.04%
13-Apr-11,44.525,44.575,44.602,44.415,0,0.72%
12-Apr-11,44.205,44.275,44.275,44.18,0,-0.39%
11-Apr-11,44.38,44.04,44.412,43.902,0,0.68%
8-Apr-11,44.08,44.17,44.17,44,0,-0.28%
7-Apr-11,44.205,44.05,44.28,43.987,0,0.29%
6-Apr-11,44.075,44.295,44.3,44.065,0,-0.56%
5-Apr-11,44.325,44.365,44.493,44.255,0,-0.16%
4-Apr-11,44.395,44.415,44.435,44.272,0,0.00%
1-Apr-11,44.395,44.505,44.545,44.395,0,-0.31%
31-Mar-11,44.535,44.635,44.74,44.515,0,-0.21%
30-Mar-11,44.63,44.7,44.81,44.62,0,-0.13%
29-Mar-11,44.69,44.75,44.83,44.66,0,-0.25%
28-Mar-11,44.8,44.66,44.918,44.6,0,0.21%
25-Mar-11,44.705,44.635,44.727,44.525,0,0.07%
24-Mar-11,44.675,44.775,44.915,44.675,0,-0.26%
23-Mar-11,44.79,44.86,45.035,44.76,0,-0.19%
22-Mar-11,44.875,44.965,45.04,44.875,0,-0.27%
21-Mar-11,44.995,44.945,45.11,44.925,0,-0.04%
18-Mar-11,45.015,45.115,45.155,45.005,0,-0.32%
17-Mar-11,45.16,45.09,45.295,45.05,0,0.10%
16-Mar-11,45.115,45.145,45.285,44.995,0,-0.13%
15-Mar-11,45.175,45.035,45.377,44.955,0,0.23%
14-Mar-11,45.07,45.16,45.215,44.96,0,-0.01%
11-Mar-11,45.075,45.085,45.3,45.035,0,-0.11%
10-Mar-11,45.125,45.015,45.2,44.875,0,0.49%
9-Mar-11,44.905,45.1,45.1,44.905,0,-0.29%
8-Mar-11,45.035,45.05,45.125,44.875,0,0.09%
7-Mar-11,44.995,44.875,45.2,44.835,0,0.19%
4-Mar-11,44.91,44.88,45.052,44.82,0,0.08%
3-Mar-11,44.875,44.965,45.1,44.825,0,0.11%
2-Mar-11,44.825,44.955,44.955,44.815,0,-0.07%
1-Mar-11,44.855,45.285,45.285,44.845,0,-0.91%
28-Feb-11,45.265,45.225,45.315,45.18,0,-0.02%
25-Feb-11,45.275,45.495,45.495,45.275,0,-0.34%
24-Feb-11,45.43,45.145,45.513,44.96,0,0.78%
23-Feb-11,45.08,45.28,45.31,45.03,0,-0.21%
22-Feb-11,45.175,45,45.355,44.875,0,0.51%
21-Feb-11,44.945,45.075,45.205,44.925,0,-0.38%
18-Feb-11,45.115,45.35,45.35,45.135,0,-0.33%
17-Feb-11,45.265,45.535,45.535,45.265,0,-0.31%
16-Feb-11,45.405,45.535,45.535,45.345,0,-0.22%
15-Feb-11,45.505,45.415,45.555,45.375,0,0.17%
14-Feb-11,45.43,45.49,45.61,45.43,0,-0.41%
11-Feb-11,45.615,45.74,45.795,45.535,0,-0.09%
10-Feb-11,45.655,45.49,45.765,45.295,0,0.30%
9-Feb-11,45.52,45.31,45.53,45.08,0,0.63%
8-Feb-11,45.235,45.315,45.43,45.165,0,-0.20%
7-Feb-11,45.325,45.515,45.665,45.315,0,-0.55%
4-Feb-11,45.575,45.565,45.695,45.445,0,0.02%
3-Feb-11,45.565,45.635,45.695,45.445,0,-0.01%
2-Feb-11,45.57,45.43,45.705,45.37,0,0.26%
1-Feb-11,45.45,45.92,45.95,45.42,0,-0.82%
31-Jan-11,45.825,45.825,46.035,45.745,0,-0.21%
28-Jan-11,45.92,45.59,45.92,45.42,0,0.90%
27-Jan-11,45.51,45.51,45.69,45.41,0,0.08%
26-Jan-11,45.475,45.735,45.735,45.475,0,-0.51%
25-Jan-11,45.71,45.47,45.82,45.43,0,0.53%
24-Jan-11,45.47,45.56,45.71,45.47,0,-0.35%
21-Jan-11,45.63,45.56,45.79,45.46,0,-0.12%
20-Jan-11,45.685,45.465,45.845,45.235,0,0.78%
19-Jan-11,45.33,45.41,45.55,45.26,0,-0.25%
18-Jan-11,45.445,45.53,45.58,45.315,0,-0.04%
17-Jan-11,45.465,45.305,45.665,45.195,0,0.22%
14-Jan-11,45.365,45.095,45.465,44.985,0,0.51%
13-Jan-11,45.135,45.145,45.285,44.905,0,0.26%
12-Jan-11,45.02,45.1,45.225,45.02,0,-0.30%
11-Jan-11,45.155,45.47,45.47,45.075,0,-0.43%
10-Jan-11,45.35,45.29,45.57,45.235,0,-0.01%
7-Jan-11,45.355,45.255,45.535,45.135,0,0.00%
6-Jan-11,45.355,45.347,45.45,45.115,0,0.07%
5-Jan-11,45.325,45.005,45.465,44.905,0,0.90%
4-Jan-11,44.92,44.61,45.11,44.53,0,0.66%
3-Jan-11,44.625,44.635,44.805,44.575,0,-0.20%
31-Dec-10,44.713,44.963,44.963,44.662,0,-0.26%
30-Dec-10,44.83,45.06,45.06,44.82,0,-0.27%
29-Dec-10,44.95,45.1,45.165,44.95,0,-0.06%
28-Dec-10,44.975,45.265,45.265,44.975,0,-0.34%
27-Dec-10,45.13,44.99,45.3,44.92,0,0.22%
24-Dec-10,45.03,45.18,45.26,44.99,0,-0.10%
23-Dec-10,45.075,45.1,45.185,44.915,0,0.10%
22-Dec-10,45.03,45.245,45.28,44.97,0,-0.40%
21-Dec-10,45.21,45.49,45.49,45.14,0,-0.32%
20-Dec-10,45.355,45.155,45.675,45.135,0,0.40%
17-Dec-10,45.175,45.465,45.465,45.175,0,-0.62%
16-Dec-10,45.455,45.41,45.625,45.225,0,0.21%
15-Dec-10,45.358,44.953,45.578,44.837,0,0.95%
14-Dec-10,44.93,45.145,45.145,44.87,0,-0.58%
13-Dec-10,45.192,44.933,45.278,44.853,0,0.47%
10-Dec-10,44.98,45.23,45.37,44.97,0,-0.38%
9-Dec-10,45.15,45.077,45.335,44.91,0,0.29%
8-Dec-10,45.02,44.83,45.22,44.71,0,0.42%
7-Dec-10,44.83,44.78,44.88,44.59,0,0.01%
6-Dec-10,44.825,44.835,45.055,44.745,0,-0.20%
3-Dec-10,44.915,45.125,45.225,44.905,0,-0.52%
2-Dec-10,45.15,45.39,45.405,45.07,0,-0.32%
1-Dec-10,45.295,45.905,45.905,45.275,0,-1.10%
30-Nov-10,45.8,45.95,46.13,45.75,0,-0.05%
29-Nov-10,45.825,45.775,46.02,45.68,0,0.00%
26-Nov-10,45.825,45.54,45.91,45.35,0,0.57%
25-Nov-10,45.565,45.705,45.767,45.47,0,-0.33%
24-Nov-10,45.715,45.575,45.905,45.42,0,0.33%
23-Nov-10,45.565,45.43,45.76,45.325,0,0.22%
22-Nov-10,45.465,45.215,45.505,45.035,0,0.42%
19-Nov-10,45.275,45.265,45.415,45.105,0,0.03%
18-Nov-10,45.26,45.02,45.59,44.97,0,0.32%
17-Nov-10,45.115,45.335,45.335,45.035,0,-0.45%
16-Nov-10,45.32,45.2,45.55,44.99,0,0.24%
15-Nov-10,45.21,44.72,45.26,44.58,0,0.95%
12-Nov-10,44.785,44.505,44.885,44.195,0,0.58%
11-Nov-10,44.525,44.325,44.525,44.145,0,0.51%
10-Nov-10,44.3,44.33,44.465,44.2,0,-0.11%
9-Nov-10,44.35,44.39,44.48,44.21,0,0.00%
8-Nov-10,44.35,43.89,44.47,43.83,0,0.97%
5-Nov-10,43.925,43.975,43.975,43.865,0,-0.17%
4-Nov-10,44,44.22,44.355,44,0,-0.80%
3-Nov-10,44.355,44.315,44.427,44.135,0,-0.03%
2-Nov-10,44.37,44.355,44.485,44.265,0,-0.22%
1-Nov-10,44.47,44.275,44.485,44.205,0,0.33%
29-Oct-10,44.325,44.325,44.585,44.245,0,-0.15%
28-Oct-10,44.39,44.42,44.58,44.23,0,-0.13%
27-Oct-10,44.45,44.395,44.635,44.315,0,0.02%
26-Oct-10,44.44,44.305,44.555,44.185,0,0.19%
25-Oct-10,44.355,44.445,44.45,44.255,0,-0.36%
22-Oct-10,44.515,44.265,44.615,44.165,0,0.46%
21-Oct-10,44.31,44.195,44.435,44.155,0,0.12%
20-Oct-10,44.255,44.335,44.505,44.215,0,-0.23%
19-Oct-10,44.355,44.215,44.51,44.005,0,0.20%
18-Oct-10,44.265,44.055,44.425,44.015,0,0.43%
15-Oct-10,44.075,44.105,44.275,43.995,0,-0.07%
14-Oct-10,44.105,44.285,44.325,44.055,0,-0.59%
13-Oct-10,44.365,44.475,44.595,44.305,0,-0.34%
12-Oct-10,44.515,44.345,44.79,44.255,0,0.25%
11-Oct-10,44.405,44.345,44.445,44.185,0,-0.02%
8-Oct-10,44.415,44.175,44.52,44.135,0,0.49%
7-Oct-10,44.2,44.175,44.435,44.055,0,-0.06%
6-Oct-10,44.225,44.445,44.575,44.175,0,-0.54%
5-Oct-10,44.465,44.535,44.79,44.415,0,-0.26%
4-Oct-10,44.58,44.325,44.645,44.205,0,0.46%
1-Oct-10,44.375,44.555,44.845,44.365,0,-0.44%
30-Sep-10,44.57,44.67,44.67,44.55,0,-0.32%
29-Sep-10,44.715,44.965,45.105,44.715,0,-0.61%
28-Sep-10,44.99,44.97,45.295,44.83,0,-0.04%
27-Sep-10,45.01,45.065,45.205,44.935,0,-0.22%
24-Sep-10,45.11,45.41,45.61,45.11,0,-0.80%
23-Sep-10,45.475,45.595,45.745,45.475,0,-0.24%
22-Sep-10,45.585,45.625,45.625,45.415,0,-0.18%
21-Sep-10,45.665,45.665,45.835,45.465,0,-0.09%
20-Sep-10,45.705,45.795,45.885,45.585,0,-0.33%
17-Sep-10,45.855,46.085,46.128,45.785,0,-0.63%
16-Sep-10,46.145,46.145,46.415,46.075,0,-0.12%
15-Sep-10,46.2,46.16,46.46,46.08,0,-0.15%
14-Sep-10,46.27,46.27,46.465,46.07,0,-0.09%
13-Sep-10,46.31,46.22,46.415,46.1,0,0.05%
10-Sep-10,46.285,46.295,46.363,46.225,0,-0.16%
9-Sep-10,46.36,46.46,46.648,46.21,0,-0.28%
8-Sep-10,46.492,46.797,46.843,46.358,0,-0.73%
7-Sep-10,46.835,46.505,46.91,46.235,0,0.63%
6-Sep-10,46.54,46.395,46.655,46.155,0,0.12%
3-Sep-10,46.485,46.605,46.75,46.395,0,-0.51%
2-Sep-10,46.725,46.595,46.86,46.415,0,0.11%
1-Sep-10,46.675,47.045,47.045,46.575,0,-0.83%
31-Aug-10,47.065,46.875,47.15,46.505,0,0.32%
30-Aug-10,46.915,46.725,46.935,46.385,0,0.22%
27-Aug-10,46.81,46.755,47.01,46.565,0,-0.07%
26-Aug-10,46.845,46.825,46.91,46.505,0,-0.13%
